dataset,model,adapter,n_features,n_components,context_length,forecasting_horizon,num_layers,hidden_dim,learning_rate,batch_size,coeff_reconstruction,running_time,seed,mse,mae,test_mse,test_mae,num_coupling,scaled_mse,scaled_mae,test_scaled_mse,test_scaled_mae,use_revin,beta,train_size,training,p
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.01,64.0,0.01,2801.148812055588,19074.0,1.4523681958234234,0.8654886054829907,1.2089527363158217,0.8352774006220752,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,64.0,0.1,2816.664331674576,19074.0,1.4726054515224836,0.8625052389755367,1.0662159789228869,0.7609662016600618,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,32.0,0.01,2748.08487033844,19074.0,1.537680770612019,0.8849102209405153,1.32597100496957,0.9279138684132516,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,32.0,0.1,2741.8003902435303,19074.0,1.5105149254587442,0.8849448305617954,1.2101159980723362,0.8816075359988099,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,32.0,10.0,2998.3838217258453,19074.0,1.4556313887145145,0.8704098892343187,1.140893374189294,0.8319932084113818,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,32.0,1.0,2998.9018335342407,19074.0,1.4827097756125702,0.8600728311570798,1.4246389379689548,0.981250270317666,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.01,32.0,10.0,3008.42621421814,19074.0,1.4969798597761383,0.879835072539742,1.0983860593826922,0.7851525057062708,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.01,32.0,1.0,3018.7607374191284,19074.0,1.5032271041665175,0.8716430921497276,1.453040673552236,0.9800506063921112,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,64.0,10.0,3062.541786670685,19074.0,1.4334615454705852,0.8565001200242741,1.124976993305481,0.8333478679020988,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,64.0,1.0,3002.8520431518555,19074.0,1.4484326446017397,0.8727673144133533,1.1330484311736986,0.7600792822893716,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,32.0,10.0,3182.209706068039,19074.0,1.5600984831198157,0.9051981485939652,1.5366982528301625,0.992112993737231,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.01,64.0,0.1,3123.612580537796,19074.0,1.6119496423828907,0.9123418373965256,1.2387218687093464,0.8774818378598717,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.01,64.0,1.0,3315.696102142334,19074.0,1.4288058741163698,0.8589813118275235,1.083027996485752,0.8187766998535763,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,32.0,10.0,3282.7455666065216,19074.0,1.4714496593313502,0.872501692679777,1.0893497876328322,0.780982588310393,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.01,64.0,10.0,3359.925454854965,19074.0,1.5308605883449335,0.8862711330981663,1.1877310387135085,0.8523418566230203,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.01,32.0,1.0,3375.074460506439,19074.0,1.5277137902840707,0.891438865077397,1.2531596699685428,0.8396962183314097,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,64.0,0.1,3417.4729380607605,19074.0,1.5128125387554905,0.897197150495839,1.0727057800360715,0.7985426517395442,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,64.0,1.0,3279.9447207450867,19074.0,1.4341382171529606,0.8500283824914132,1.449395354564288,0.9787409626902768,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,32.0,0.01,3370.3060450553894,19074.0,1.49017900249899,0.8811370985589125,1.1475443459148371,0.8512110468389172,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,64.0,0.1,3611.889093160629,19074.0,1.4809558688275304,0.8658018286128784,1.2538716448450369,0.9278362076711576,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.01,32.0,0.01,3468.383021354676,19074.0,1.7591841084597806,1.000422440802494,1.2310211902454786,0.8170227485226272,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.01,32.0,0.1,3962.335401296616,19074.0,1.41086113938293,0.8553724828674204,1.6119951078729875,1.0276225737320142,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,32.0,0.1,4034.950739860535,19074.0,1.507770965637646,0.8817306553372302,1.0871357388140783,0.7939901414902837,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.01,32.0,0.01,4061.653950452805,19074.0,1.500657032285141,0.8811228257573325,1.1789663058780695,0.8672917120958494,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,5.0,512.0,96.0,2.0,64.0,0.001,32.0,0.1,2791.3934800624847,10346.0,2.2378386730374307,1.1449624333661517,1.360730423830632,0.8599978500182567,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.01,32.0,1.0,4184.469591617584,19074.0,2.244253965718113,1.110618379570898,1.2562341872863274,0.9001574257378201,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.01,32.0,0.1,4184.336099386215,19074.0,2.154991981658999,1.0957720398341446,2.125708888617994,1.1547400304322892,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,64.0,1.0,4247.67027258873,19074.0,1.444797976039365,0.85995069374793,1.485498248904711,1.007852586011865,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,32.0,0.01,4281.469776153564,19074.0,1.5118522162140533,0.8915382569852872,1.2808438383587717,0.8996137137757699,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,32.0,0.1,4445.457166194916,19074.0,1.5150777712988277,0.8789130090048164,1.0846261494520089,0.7805484256891659,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,1.0,64.0,0.01,32.0,10.0,644.1241691112518,10346.0,1.4848084945360915,0.8701756200499695,1.0854655711007457,0.7940215553441892,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,1.0,64.0,0.01,64.0,1.0,670.2030575275421,10346.0,1.6177872288310688,0.9292706024639252,1.198909746651099,0.8695563989827931,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,2.0,64.0,0.01,64.0,0.1,732.7147271633148,10346.0,1.7248460336459552,0.9670306926326396,1.197386293557352,0.8433833263774932,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,1.0,128.0,0.001,32.0,0.1,763.2860314846039,10346.0,2.0115089612467907,1.076816391129181,1.3115365677491249,0.8789132584742478,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,0.0,128.0,0.001,64.0,10.0,939.6920247077942,10346.0,1.4867713124434507,0.8705021690206586,1.0913478065634157,0.7938565364691172,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,2.0,64.0,0.01,32.0,0.01,1128.9618203639984,10346.0,2.150671275520431,1.117018783358959,1.9183732433313496,1.0251788296547235,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.001,64.0,0.01,885.996170759201,19074.0,1.5514496943635052,0.9032762353563408,1.355287553045283,0.9465013721380348,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,1.0,128.0,0.001,64.0,0.01,1348.8016316890717,10346.0,1.681558203511556,0.94916915515224,1.230059648134745,0.7940501278545824,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.01,64.0,0.1,2288.290524959564,19074.0,1.5420942870803862,0.9140803855412136,1.2162397141789625,0.8938681164090445,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.01,32.0,0.01,2663.764967918396,19074.0,1.4871924437111388,0.8783503747628331,1.1960966009499283,0.888024582377226,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,0.0,128.0,0.001,32.0,1.0,3036.1735787391663,10346.0,1.755194141908699,0.9719230661335958,1.2379835620174493,0.8683173666602633,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.01,64.0,1.0,2852.4168157577515,19074.0,1.5953595738695852,0.9107472912363982,1.1126721836362006,0.8171836036210086,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,2.0,64.0,0.001,64.0,1.0,573.5736136436462,10346.0,1.6350442436083852,0.9378336763172772,1.22168694326489,0.8703128987576354,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,0.0,128.0,0.001,64.0,0.1,570.1206691265106,10346.0,1.698617898654981,0.9540833588588418,1.1778120854525156,0.8326588378215756,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,1.0,64.0,0.001,64.0,0.1,578.0864295959473,10346.0,1.6589977031727814,0.9461641673109504,1.2629924648519766,0.841792903508597,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,0.0,128.0,0.01,64.0,0.1,631.9849479198456,10346.0,1.7224227441799465,0.9665044513258648,1.1325023224846826,0.8282895766465727,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,2.0,64.0,0.001,32.0,0.01,818.7248301506042,10346.0,2.192412275074941,1.1286674425011956,1.7779942377992195,0.9692651619354716,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,5.0,512.0,96.0,0.0,0.0,0.01,64.0,1.0,3742.12593626976,19074.0,1.4994395520975372,0.8767336224326555,1.084297429348567,0.8154410602367024,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,0.0,128.0,0.01,32.0,0.1,1106.5384204387665,10346.0,1.578588519203303,0.901188503330248,1.474088946486896,0.8699869573864202,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,2.0,64.0,0.001,32.0,10.0,1226.4133820533752,10346.0,1.4860739106132723,0.8721176105435574,1.0944299929507462,0.7974403842448153,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,1.0,128.0,0.01,32.0,1.0,2334.5098712444305,10346.0,1.5319594919243795,0.891899447955957,1.134621554403635,0.8109673052255922,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,10.0,2819.379622220993,19074.0,1.5105207986330071,0.8968223455484388,1.135796456649241,0.7773136294305211,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,1.0,3206.884210586548,19074.0,1.387371491877084,0.8387434787196479,1.2347046644802473,0.8700734896048095,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,64.0,0.01,2806.8306877613068,19074.0,1.5426570402933977,0.89921947622189,1.1403226349204107,0.8325273848627105,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,64.0,0.1,3485.234228849411,19074.0,1.5056442826122238,0.9021492696646634,1.1403462200825425,0.7964593535715873,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,0.1,3947.3113758564,19074.0,1.460639620439117,0.872859424265497,1.1207322510126854,0.8067181711322104,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,64.0,0.1,4087.1050238609314,19074.0,1.4846069770580903,0.8885981918817187,1.242852977937646,0.9080703521507149,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,64.0,0.01,4082.251284599304,19074.0,1.394225891927289,0.8512171699415866,1.310861704750235,0.8777408738083369,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,0.1,4002.9546251297,19074.0,1.551128476843475,0.9017018405113768,1.13626909637088,0.8163838167866684,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,0.1,4285.958477258682,19074.0,1.4833431991068118,0.8667346236132665,1.4434347969279433,0.9826603529574356,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,0.1,4229.462864398956,19074.0,1.502234575081308,0.8587157693967267,1.1996459169936842,0.8615673824637656,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,10.0,4274.643510103226,19074.0,1.5309608729684494,0.8720125670988944,1.4087086732670808,0.975384578779825,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,10.0,4288.196194648743,19074.0,1.427328988891321,0.8683546745650201,1.2721650939754392,0.84453180254928,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,1.0,4299.184645175934,19074.0,1.4395865821164595,0.8540097931772282,1.179342462142697,0.8534428815654924,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,1.0,4303.64320230484,19074.0,1.4497971608474358,0.8634037612355203,1.1019009753957176,0.7540264133583423,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,10.0,4301.433941602707,19074.0,1.583185100824913,0.9254244822196837,1.545693927731728,1.0333675822759023,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,0.1,4196.15451169014,19074.0,1.49564669818753,0.8804002159823032,1.073364018527524,0.7849301422189684,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,0.1,4518.701142787933,19074.0,1.5098113631468844,0.8887375526740171,1.2100102082331137,0.8967980030089977,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,10.0,5005.305033683777,19074.0,1.43994176680147,0.8571505741483986,1.201765492215332,0.8727762320613255,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,2.0,64.0,0.01,32.0,10.0,3815.905524969101,10346.0,1.4838329105700998,0.871463779532184,1.0927431399434595,0.7968046575875847,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,0.1,4815.090890645981,19074.0,1.5324357588357689,0.8984661439154625,1.2906551945495135,0.9160796702672755,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,1.0,5059.128081560135,19074.0,2.328425711617547,1.1788735877617091,1.2037179734853003,0.8347461754062223,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,1.0,5246.314022541046,19074.0,1.4536448897083238,0.8699970063911016,1.1041301514702613,0.7903170586231661,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,2.0,128.0,0.01,32.0,10.0,3883.4401700496674,10346.0,1.48446347063793,0.8737654674152789,1.0929580005517507,0.7982743713905159,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,0.01,4927.524190664291,19074.0,1.4432880041926692,0.8740247351994803,1.1169342134278208,0.7924504296539866,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,0.1,5382.351920843124,19074.0,1.4330362987873309,0.8459033577326929,1.2390026115047132,0.8393480643514921,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,1.0,64.0,0.001,32.0,0.01,4177.878641605377,10346.0,2.3994012840328964,1.2100585898346703,1.7252390494288286,1.0561606386129467,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,2.0,128.0,0.001,32.0,1.0,4213.389419078827,10346.0,1.489653629768109,0.8769552325831712,1.09401019508722,0.7977739903423506,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,0.01,5539.06510591507,19074.0,1.5260196725794315,0.8764081087288708,1.4177880042621152,0.9701045917779856,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,0.01,5812.751624107361,19074.0,1.853912479487197,1.0168953445810174,1.1211685366176418,0.8003265404779888,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,1.0,5749.8368990421295,19074.0,1.490059633578998,0.8874515325734877,1.0838750703488214,0.7735427048235008,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,0.1,5901.338837146759,19074.0,1.4252284667974346,0.8533362749107544,1.2051618123356933,0.8760847606942118,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,1.0,6144.44730091095,19074.0,1.5292197221688553,0.8823128917628944,1.2427882249862563,0.8938368878408544,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,0.1,5987.832285404205,19074.0,1.5222343104592435,0.8792496597230415,1.3392664629942568,0.957772770226522,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,10.0,5988.729671001434,19074.0,1.70617605619971,0.9537829570075133,1.172185002846782,0.8291619432232294,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,0.1,6408.830815076828,19074.0,1.3888475549090469,0.8375179767796525,1.480331311564921,0.971224905087972,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,0.01,6523.151675224304,19074.0,1.4627829884643273,0.8650832583327858,1.1077150385134868,0.8289934280683958,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,2.0,64.0,0.01,32.0,10.0,5420.142332792282,10346.0,1.4952699982775048,0.8744230560091683,1.09447692688995,0.7940349295418945,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,1.0,6570.26194190979,19074.0,1.5055029363155317,0.8791790569485296,1.0590876611872264,0.7788595702974356,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,0.1,6651.753632307053,19074.0,2.386242404462234,1.1636755057677188,1.1560291766311317,0.8182286725942589,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,1.0,7400.459895610809,19074.0,1.638399003089928,0.9241648212322076,1.297532957930302,0.8863123423993574,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,0.1,7434.837366342545,19074.0,1.5763070962462826,0.91172012922151,1.1976602929213578,0.855519393802828,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,1.0,7282.179196834564,19074.0,1.6855502059200176,0.9755735393253012,1.2172086062248937,0.8867237139221519,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,2.0,128.0,0.001,32.0,10.0,6340.653977394104,10346.0,1.485782112487053,0.8708256860055457,1.0911281452557977,0.792536854883868,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,0.01,7837.697987794876,19074.0,1.492251360824567,0.8737708448185906,1.2464706776704664,0.8982571047061025,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,0.0,64.0,0.001,64.0,1.0,578.0516362190247,10346.0,1.519446683037316,0.8876711642492493,1.1202167022403668,0.816563211367861,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,2.0,64.0,0.01,32.0,10.0,645.1836862564087,10346.0,1.487843591960598,0.8727573797501693,1.0895168057111284,0.795877525888874,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,1.0,64.0,0.001,64.0,0.01,632.2902157306671,10346.0,1.8140731859487649,0.9931913172584648,1.1627086104185609,0.787626831135111,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,1.0,128.0,0.01,32.0,10.0,647.5062634944916,10346.0,1.4796563696943537,0.8699957912668718,1.091940030353042,0.7974980103913638,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,0.0,64.0,0.01,64.0,1.0,679.4356555938721,10346.0,1.545809102060817,0.8994078402759843,1.1666828703390637,0.8452866052252255,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,1.0,128.0,0.01,32.0,10.0,764.186573266983,10346.0,1.4825567732307778,0.8710954803610638,1.0836427080374558,0.7934262988065183,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,2.0,128.0,0.01,32.0,10.0,2831.803539991379,10346.0,1.4846526557057875,0.8714241338167427,1.08618658210858,0.7940998208343214,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,64.0,1.0,2487.268492460251,19074.0,1.6335658006972935,0.9102216829526386,1.1239346039873823,0.8374534966665121,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,64.0,1.0,2708.611063480377,19074.0,1.4199635643442268,0.8492811773822638,1.1714214768352649,0.8536692428216927,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.01,32.0,0.1,3436.8627455234528,19074.0,1.517165552686517,0.8866796543809837,1.246211665096877,0.8896406351307004,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,linearAE,7.0,7.0,512.0,96.0,0.0,0.0,0.001,32.0,1.0,3818.535377979279,19074.0,1.496446602564623,0.8962860497732216,1.2959059644572284,0.9280557969607284,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,2.0,64.0,0.001,32.0,1.0,4456.857753038406,10346.0,1.5956517675483242,0.9116973268830076,1.155842269536906,0.8197710251029148,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,0.0,128.0,0.01,64.0,1.0,576.27556681633,10346.0,1.610799265155493,0.9265662843535548,1.23678574190885,0.8884824777706639,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,2.0,128.0,0.01,64.0,0.1,674.8428552150726,10346.0,1.8665779659885384,1.0215952135596946,1.3460854728480176,0.8922491134656926,,,,,,,,,,
ETTh1_pred=96,AutonLab/MOMENT-1-small,VAE,7.0,7.0,512.0,96.0,0.0,64.0,0.01,64.0,10.0,773.5269434452057,10346.0,1.4860614938114878,0.8716174911886733,1.0924773757502282,0.7989323147400681,,,,,,,,,,
